date,country,city,temperature_celsius,humidity,wind_kph,precip_mm
2025-07-23,Kenya,Nairobi,17.1,77.0,7.9,0.01
2025-07-26,Somalia,Mogadishu,28.4,74.0,32.0,0.03
2025-07-31,Madagascar,Antananarivo,16.1,59.0,18.7,0.0
2025-07-31,Mongolia,Ulaanbaatar,24.4,39.0,7.2,0.0
2025-07-31,Portugal,Lisbon,25.1,51.0,6.5,0.0
2025-08-01,Bhutan,Thimphu,22.2,54.0,9.4,0.3
2025-08-02,Gambia,Banjul,26.2,94.0,3.6,1.64
2025-08-03,Ghana,Accra,25.1,83.0,16.6,0.0
2025-08-06,Barbados,Bridgetown,28.0,70.0,20.5,0.02
2025-08-07,Panama,Panama City,25.2,89.0,9.7,0.0
2025-08-07,Peru,Lima,15.1,86.0,9.7,0.0
2025-08-10,Solomon Islands,Honiara,27.0,74.0,3.6,0.0
2025-08-12,Ethiopia,Addis Ababa,17.0,72.0,7.2,0.96
2025-08-12,Germany,Berlin,23.1,53.0,8.6,0.0
2025-08-13,Cameroon,Ngaoundere,20.0,100.0,6.8,1.38
2025-08-14,Equatorial Guinea,Malabo,26.2,89.0,17.6,0.0
2025-08-16,Panama,Panama City,25.0,94.0,6.8,0.0
2025-08-17,Cameroon,Ngaoundere,20.1,94.0,6.1,0.1
2025-08-18,Bolivia,Sucre,9.0,68.0,5.0,0.0
2025-08-18,Norway,Oslo,19.4,68.0,9.0,0.0
2025-08-20,Austria,Vienna,24.4,54.0,3.6,0.0
2025-08-21,Bolivia,National,23.0,75.0,5.4,0.0
2025-08-21,Ukraine,Kyiv,26.0,34.0,13.0,0.0
2025-08-23,Guinea-Bissau,Bissau,24.1,100.0,6.1,1.05
2025-08-24,Qatar,Doha,41.3,22.0,11.2,0.0
2025-08-25,Solomon Islands,Honiara,25.9,88.0,8.6,0.51
2025-08-27,Belgium,Brussels,18.1,73.0,8.6,0.0
2025-08-28,Fiji Islands,Suva,24.4,100.0,6.5,0.08
2025-08-29,Saudi Arabia,Riyadh,38.1,13.0,27.7,0.0
2025-08-30,United Kingdom,London,15.4,94.0,13.0,0.0
2025-09-02,Liberia,Monrovia,24.2,94.0,6.5,0.03
2025-09-04,Andorra,Andorra La Vella,18.4,47.0,13.0,0.0
2025-09-06,Haiti,Port-Au-Prince,21.1,89.0,5.0,0.0
2025-09-08,Slovenia,Ljubljana,23.3,69.0,3.6,0.0
2025-09-10,Lesotho,Maseru,22.0,33.0,23.0,0.0
2025-09-10,Suriname,Paramaribo,23.1,100.0,8.6,0.0
2025-09-13,Dominica,Roseau,27.6,79.0,12.2,0.98
2025-09-13,Egypt,Cairo,27.2,66.0,11.9,0.0
2025-09-15,Saint Kitts and Nevis,Basseterre,28.1,84.0,33.1,0.01
2025-09-15,Slovakia,Bratislava,17.3,77.0,13.0,0.0
2025-09-16,Democratic Republic of Congo,Kinshasa,24.2,74.0,9.0,0.08
2025-09-16,Fiji Islands,Suva,23.1,73.0,17.3,0.03
2025-09-16,United Arab Emirates,Abu Dhabi,37.0,45.0,7.6,0.0
2025-09-17,Kyrghyzstan,Bishkek,20.1,46.0,12.6,0.03
2025-08-27,Monaco,Monaco,24.2,74.0,13.3,0.0
2025-08-30,Israel,Jerusalem,30.1,46.0,9.4,0.0
2025-06-29,Vanuatu,Port Vila,22.3,94.0,24.1,0.0
2025-07-02,Czech Republic,Prague,28.0,35.0,7.2,0.0
2025-07-03,Fiji Islands,Suva,25.2,89.0,16.2,0.01
2025-07-05,Bulgaria,Sofia,30.2,31.0,5.4,0.0
2025-07-05,Timor-Leste,Dili,25.8,75.0,13.7,0.01
2025-07-07,Bahamas,Nassau,27.5,81.0,15.1,0.0
2025-07-10,Sudan,Khartoum,31.9,42.0,24.5,0.0
2025-07-10,Tonga,Nuku`Aloia,20.3,83.0,25.2,0.03
2025-07-12,Bahrain,Manama,39.0,23.0,11.9,0.0
2025-07-14,North Korea,Pyongyang,21.4,90.0,4.3,0.0
2025-07-19,Angola,Luanda,22.0,73.0,7.6,0.0
2025-07-19,Ghana,Accra,24.1,89.0,7.6,0.0
2025-07-19,Belgium,'S Gravenjansdijk,24.0,57.0,19.1,0.0
2025-07-20,India,New Delhi,33.3,59.0,11.2,0.0
2025-07-21,Estonia,Tallinn,23.1,69.0,18.7,0.18
2025-07-22,Malta,Valletta,35.0,42.0,17.6,0.0
2025-07-22,Uruguay,Montevideo,10.2,100.0,10.4,0.0
2025-07-25,Vanuatu,Port Vila,23.3,89.0,16.2,0.0
2025-07-26,Yemen,Sanaa,27.7,14.0,13.7,0.0
2025-07-28,Kazakhstan,Astana,29.4,33.0,23.4,0.0
2025-07-28,North Korea,Pyongyang,31.6,61.0,13.0,0.0
2025-07-28,Ukraine,Kyiv,21.4,79.0,12.6,0.0
2025-07-29,Serbia,Belgrade,20.1,83.0,13.3,0.07
2025-07-29,Spain,Madrid,20.1,46.0,22.0,0.0
2025-07-30,New Zealand,Wellington,13.2,88.0,9.7,0.13
2025-07-30,Sudan,Juba,26.2,61.0,13.7,0.0
2025-07-31,Paraguay,Aurora,20.2,43.0,18.4,0.0
2025-08-01,Congo,Brazzaville,20.2,83.0,4.3,0.0
2025-08-01,Malawi,Lilongwe,19.1,46.0,5.8,0.0
2025-08-01,Micronesia,Palikir,26.4,94.0,10.8,0.23
2025-08-03,Peru,Lima,15.1,89.0,5.8,0.03
2025-08-04,Maldives,Dhidhdhoo,26.3,80.0,35.6,0.28
2025-08-04,Saint Kitts and Nevis,Basseterre,28.1,79.0,28.8,0.01
2025-08-05,Namibia,Windhoek,16.3,31.0,32.4,0.0
2025-08-06,Kazakhstan,Astana,22.0,61.0,16.2,0.0
2025-08-06,Ukraine,Kyiv,28.3,47.0,12.2,0.0
2025-08-07,Kazakhstan,Astana,23.1,41.0,6.8,0.05
2025-08-08,Chad,N'djamena,29.2,79.0,13.3,0.0
2025-08-09,Brazil,Bras,22.4,98.0,4.7,0.0
2025-08-09,Fiji Islands,Suva,22.1,88.0,8.6,0.0
2025-08-10,Qatar,Doha,39.3,45.0,14.0,0.0
2025-08-10,Tuvalu,Funafuti,29.3,79.0,27.7,0.0
2025-08-10,Uganda,Kampala,24.2,74.0,5.4,0.0
2025-08-11,Nicaragua,Managua,22.9,88.0,10.8,0.03
2025-08-11,Vanuatu,Port Vila,25.2,89.0,10.8,1.25
2025-08-12,Canada,Ottawa,20.1,68.0,4.7,0.0
2025-08-12,Denmark,Copenhagen,18.3,77.0,9.7,0.0
2025-08-13,Israel,Jerusalem,35.2,47.0,7.6,0.0
2025-08-13,South Korea,Seoul,27.3,94.0,14.8,4.26
2025-08-13,Spain,Madrid,27.2,42.0,6.8,0.0
2025-08-16,Malawi,Lilongwe,23.3,31.0,5.8,0.0
2025-08-16,Singapore,Singapore,31.3,55.0,15.8,0.1
2025-08-16,United States of America,Washington Harbor,15.6,96.0,4.7,0.0
2025-08-18,Mali,Bamako,23.4,100.0,7.2,0.0
2025-08-19,Equatorial Guinea,Malabo,24.1,94.0,8.6,0.0
2025-08-21,Belize,Belmopan,22.6,96.0,3.6,0.0
2025-08-23,Lithuania,Vilnius,13.3,77.0,19.1,0.03
2025-08-27,Guinea-Bissau,Bissau,25.2,94.0,15.5,0.01
2025-08-28,Turkey,Ankara,23.0,29.0,12.6,0.0
2025-08-29,Solomon Islands,Honiara,26.2,84.0,16.2,0.02
2025-08-31,Lesotho,Maseru,20.9,24.0,6.8,0.0
2025-09-01,Armenia,Yerevan,31.1,24.0,10.8,0.0
2025-09-01,Montenegro,Podgorica,23.3,61.0,6.5,0.0
2025-09-05,Finland,Helsinki,16.1,100.0,6.5,0.0
2025-09-05,Kyrghyzstan,Bishkek,31.9,9.0,14.4,0.0
2025-09-05,Micronesia,Palikir,30.2,75.0,17.6,0.01
2025-09-08,Panama,Panama City,25.2,94.0,3.6,0.92
2025-09-09,Malawi,Lilongwe,26.4,37.0,19.1,0.0
2025-09-10,Argentina,Buenos Aires,13.3,67.0,10.8,0.0
2025-09-11,Belarus,Minsk,18.0,64.0,28.8,0.0
2025-09-11,Haiti,Port-Au-Prince,19.6,90.0,7.9,0.0
2025-09-12,Papua New Guinea,Port Moresby,25.2,90.0,23.8,3.49
2025-09-13,Iceland,Reykjavik,6.2,81.0,31.0,0.01
2025-09-14,Iran,Chi Chi Khvar,23.0,30.0,3.6,0.0
2025-09-16,Serbia,Belgrade,22.2,65.0,6.8,0.0
2025-08-05,Comoros,Moroni,23.5,76.0,26.3,0.02
2025-06-29,Uruguay,Montevideo,9.0,81.0,29.2,0.01
2025-07-06,Barbados,Bridgetown,27.3,74.0,18.0,0.05
2025-07-06,Saint Lucia,Castries,28.1,74.0,16.2,0.05
2025-07-06,Thailand,Bangkok,33.1,53.0,13.0,0.0
2025-07-07,Romania,Bucharest,34.1,28.0,9.0,0.0
2025-07-08,Georgia,Tbilisi,29.3,45.0,18.0,0.0
2025-07-08,Senegal,Dakar,27.2,79.0,23.0,0.01
2025-07-10,Slovakia,Bratislava,20.0,64.0,28.1,0.26
2025-07-11,Indonesia,Jakarta,30.1,59.0,13.3,0.02
2025-07-11,North Korea,Pyongyang,33.1,40.0,4.0,0.0
2025-07-12,Ukraine,Kyiv,24.7,37.0,8.3,0.0
2025-07-16,Kenya,Nairobi,20.2,68.0,7.9,0.01
2025-07-16,Tuvalu,Funafuti,29.2,84.0,34.2,0.98
2025-07-19,Austria,Vienna,23.1,65.0,3.6,0.0
2025-07-20,Lesotho,Maseru,11.9,62.0,12.2,0.0
2025-07-21,Seychelles Islands,Victoria,29.0,62.0,31.7,0.02
2025-07-22,Poland,Warsaw,19.2,78.0,18.4,0.01
2025-07-31,Guinea-Bissau,Bissau,26.1,94.0,13.0,0.46
2025-08-02,Madagascar,Ivory,21.6,47.0,9.0,0.0
2025-08-02,Pakistan,Islamabad,31.5,61.0,9.0,0.24
2025-08-03,Lesotho,Maseru,8.0,66.0,3.6,0.0
2025-08-05,Lesotho,Maseru,14.4,36.0,19.1,0.0
2025-08-05,Saint Lucia,Castries,27.2,79.0,13.0,0.0
2025-08-07,Pakistan,Islamabad,31.9,56.0,5.0,0.06
2025-08-07,Turkmenistan,Ashgabat,37.2,8.0,9.4,0.0
2025-08-09,Armenia,Yerevan,32.2,23.0,8.6,0.0
2025-08-09,Poland,Warsaw,25.0,44.0,5.4,0.0
2025-08-09,Slovakia,Bratislava,25.2,57.0,6.5,0.0
2025-08-10,Eritrea,Asmara,27.3,47.0,12.2,0.0
2025-08-10,Kiribati,Tarawa,28.3,67.0,15.8,0.0
2025-08-12,Brazil,Bras,22.1,86.0,3.6,0.0
2025-08-12,Slovenia,Ljubljana,24.2,61.0,7.2,0.0
2025-08-14,Slovakia,Bratislava,27.0,39.0,10.1,0.0
2025-08-15,Haiti,Port-Au-Prince,20.1,86.0,3.6,0.0
2025-08-17,Tunisia,Tunis,29.4,58.0,20.5,0.0
2025-08-18,Iran,Chi Chi Khvar,29.0,18.0,3.6,0.0
2025-08-18,Syria,Damascus,27.3,48.0,7.2,0.0
2025-08-19,Slovakia,Bratislava,19.1,60.0,3.6,0.0
2025-08-21,Ethiopia,Addis Ababa,15.0,82.0,13.7,0.33
2025-08-22,Guatemala,Guatemala City,18.3,94.0,6.5,0.53
2025-08-24,Bulgaria,Bogot,25.1,27.0,27.4,0.0
2025-08-24,Liechtenstein,Vaduz,16.2,82.0,3.6,0.0
2025-08-24,Saint Lucia,Castries,28.2,79.0,23.8,0.05
2025-08-26,Japan,Tokyo,33.2,59.0,26.3,0.0
2025-08-28,Micronesia,Palikir,26.3,89.0,25.6,0.91
2025-08-29,Ecuador,Quito,10.5,73.0,7.2,0.0
2025-08-31,Burundi,Bujumbura,25.2,47.0,8.3,0.0
2025-09-02,Turkey,Ankara,24.2,44.0,9.7,0.0
2025-09-04,Italy,Rome,21.3,60.0,6.5,0.0
2025-09-07,Morocco,Rabat,23.2,100.0,9.4,0.0
2025-09-08,Antigua and Barbuda,Saint John's,28.1,70.0,27.4,0.0
2025-09-08,Saint Lucia,Castries,27.1,70.0,15.1,0.03
2025-09-09,Antigua and Barbuda,Saint John's,25.4,94.0,21.2,0.05
2025-09-11,Denmark,Copenhagen,17.1,88.0,11.5,0.0
2025-09-12,Oman,Muscat,32.3,71.0,23.8,0.0
2025-09-12,Syria,Damascus,26.3,48.0,9.4,0.0
2025-09-13,Macedonia,Skopje,22.4,61.0,7.2,0.0
2025-09-15,Fiji Islands,Suva,23.2,65.0,15.5,0.01
2025-09-15,Solomon Islands,Honiara,29.1,79.0,6.8,0.21
2025-09-16,Madagascar,Antananarivo,22.1,57.0,7.2,0.0
2025-09-17,Guatemala,Guatemala City,18.2,94.0,3.6,0.74
2025-06-29,Suriname,Paramaribo,24.2,100.0,7.9,0.0
2025-06-29,Venezuela,Caracas,23.3,94.0,5.4,0.0
2025-06-30,Poland,Warsaw,19.3,56.0,22.0,0.0
2025-07-02,Liechtenstein,Vaduz,25.0,61.0,4.3,0.0
2025-07-02,Netherlands,Amsterdam,27.3,58.0,13.7,0.0
2025-07-03,Vietnam,Hanoi,29.0,84.0,9.7,0.31
2025-07-04,Lithuania,Vilnius,19.1,52.0,19.4,0.0
2025-07-04,Tuvalu,Funafuti,29.1,84.0,34.9,0.23
2025-07-05,Greece,Athens,34.3,23.0,23.4,0.0
2025-07-10,New Zealand,Wellington,14.1,77.0,16.9,0.0
2025-07-11,Bahrain,Manama,41.2,16.0,7.2,0.0
2025-07-11,Ukraine,Kyiv,23.3,42.0,16.6,0.0
2025-07-12,Mauritius,Port Louis,24.1,69.0,32.8,0.02
2025-07-13,Australia,Canberra,8.2,81.0,29.9,0.0
2025-07-14,Monaco,Monaco,25.2,69.0,9.4,0.0
2025-07-15,Germany,Berlin,19.3,88.0,15.1,0.01
2025-07-19,Costa Rica,San Ignacio,23.1,73.0,6.1,0.1
2025-07-20,Slovakia,Bratislava,26.2,54.0,4.7,0.0
2025-07-20,Vanuatu,Port Vila,24.1,94.0,12.6,0.0
2025-07-21,Vatican City,Vatican City,29.3,58.0,13.7,0.0
2025-07-21,Kiribati,Tarawa,27.8,77.0,18.7,0.76
2025-07-24,Micronesia,Palikir,29.4,79.0,11.2,0.0
2025-07-24,Zambia,Lusaka,18.2,43.0,18.0,0.0
2025-07-26,Ethiopia,Addis Ababa,20.0,60.0,7.6,0.08
2025-07-27,Cuba,Havana,22.2,100.0,18.7,0.0
2025-07-27,France,Paris,19.2,83.0,12.6,0.01
2025-07-30,Sudan,Khartoum,32.0,43.0,31.3,0.0
2025-07-30,United Kingdom,London,18.2,83.0,9.4,0.02
2025-07-31,Brunei Darussalam,Bandar Seri Begawan,33.2,59.0,11.9,0.0
2025-08-01,Iran,Tehran,34.1,8.0,12.6,0.0
2025-08-04,Peru,Lima,15.1,87.0,3.6,0.02
2025-08-06,Malta,Valletta,26.3,74.0,21.2,0.0
2025-08-07,Somalia,Mogadishu,28.1,74.0,31.3,0.04
2025-08-08,Ghana,Accra,24.1,89.0,16.2,0.01
2025-08-08,Norway,Oslo,17.4,72.0,17.6,0.02
2025-08-09,Haiti,Port-Au-Prince,19.2,88.0,5.0,0.0
2025-08-10,United States of America,Washington Harbor,13.3,93.0,7.6,0.0
2025-08-13,Luxembourg,Luxembourg,26.3,54.0,4.0,0.0
2025-08-13,Qatar,Doha,43.2,25.0,13.3,0.0
2025-08-14,Gabon,Libreville,24.3,78.0,13.0,0.05
2025-08-14,Gambia,Banjul,23.3,100.0,13.0,0.0
2025-08-14,Haiti,Port-Au-Prince,24.0,89.0,3.6,0.0
2025-08-15,Albania,Tirana,30.1,49.0,7.9,0.0
2025-08-16,Malta,Valletta,28.2,74.0,4.0,0.0
2025-08-18,Thailand,Nan,32.3,67.0,9.4,0.48
2025-08-20,Barbados,Bridgetown,28.0,70.0,24.8,0.0
2025-08-22,Samoa,Apia,27.3,70.0,27.4,0.01
2025-08-23,Guyana,Georgetown,24.2,94.0,10.8,0.0
2025-08-23,Nigeria,Abuja,24.0,83.0,6.1,0.09
2025-08-23,Tanzania,Dodoma,23.1,35.0,14.8,0.0
2025-08-23,Uruguay,Montevideo,10.3,71.0,20.9,0.0
2025-08-24,Bolivia,National,22.9,76.0,3.6,0.0
2025-08-25,Guatemala,Guatemala City,15.4,97.0,4.7,0.0
2025-08-25,Liechtenstein,Vaduz,16.4,82.0,3.6,0.0
2025-08-27,Cote d'Ivoire,Yamoussoukro,22.3,94.0,6.5,0.06
2025-08-29,Equatorial Guinea,Malabo,26.4,94.0,7.2,0.27
2025-08-29,Swaziland,Mbabane,18.2,73.0,7.9,0.0
2025-08-29,Jamaica,Kingston,29.2,75.0,4.0,0.0
2025-08-30,Bosnia and Herzegovina,Sarajevo,16.3,100.0,4.3,3.12
2025-08-31,Maldives,Dhidhdhoo,27.9,79.0,27.0,0.02
2025-08-31,Mexico,Mexico City,17.2,68.0,5.0,0.0
2025-08-31,Mongolia,Ulaanbaatar,19.0,40.0,7.9,0.0
2025-09-04,Belgium,Brussels,17.1,77.0,25.2,0.0
2025-09-04,Vatican City,Vatican City,20.1,83.0,3.6,0.0
2025-09-05,Bolivia,National,23.8,71.0,3.6,0.0
2025-09-07,Lesotho,Maseru,16.6,55.0,25.6,0.0
2025-09-07,Singapore,Singapore,27.1,84.0,20.9,1.16
2025-09-09,Albania,Tirana,26.1,58.0,7.9,0.0
2025-09-10,Germany,Berlin,20.1,73.0,7.2,0.02
2025-09-11,Cambodia,Phnom Penh,33.1,51.0,4.3,0.15
2025-09-11,Mali,Bamako,24.2,100.0,6.1,0.0
2025-09-11,United Kingdom,London,14.4,82.0,19.1,0.06
2025-09-12,Israel,Jerusalem,29.4,58.0,5.0,0.0
2025-09-12,Liechtenstein,Vaduz,14.2,82.0,5.8,0.11
2025-09-12,Bulgaria,Lom,22.1,73.0,9.0,0.0
2025-09-13,Bhutan,Thimphu,18.1,79.0,10.4,0.88
2025-09-15,Gambia,Banjul,23.2,94.0,11.2,0.0
2025-09-15,Slovenia,Ljubljana,23.1,69.0,3.6,0.0
2025-09-17,Congo,Brazzaville,23.2,78.0,9.4,0.0
2025-09-17,Saint Lucia,Castries,27.2,84.0,13.3,0.01
2025-09-18,Bolivia,Sucre,11.4,78.0,4.7,0.0
2025-06-30,Swaziland,Mbabane,14.6,39.0,3.6,0.0
2025-06-30,Gambia,Banjul,27.3,84.0,17.6,0.0
2025-06-30,Monaco,Monaco,30.1,59.0,10.8,0.0
2025-07-01,Tonga,Nuku`Aloia,21.3,78.0,35.3,0.04
2025-07-05,Saint Kitts and Nevis,Basseterre,27.3,84.0,31.3,0.02
2025-07-07,Liechtenstein,Vaduz,16.3,88.0,3.6,0.28
2025-07-09,Burkina Faso,Ouagadougou,26.2,89.0,16.6,0.0
2025-07-09,Chile,Santiago,8.2,100.0,3.6,0.0
2025-07-09,Myanmar,Yangon,32.2,71.0,15.1,3.5
2025-07-09,South Africa,Pretoria,12.4,53.0,3.6,0.0
2025-07-10,Bahrain,Manama,40.1,15.0,13.0,0.0
2025-07-10,Syria,Damascus,32.2,34.0,18.4,0.0
2025-07-11,Panama,Panama City,25.1,94.0,7.9,0.0
2025-07-11,Qatar,Doha,38.2,38.0,7.2,0.0
2025-07-12,Spain,Madrid,20.1,64.0,15.1,0.0
2025-07-14,Timor-Leste,Dili,27.3,72.0,7.2,0.02
2025-07-16,Netherlands,Amsterdam,18.0,83.0,18.7,0.59
2025-07-17,Singapore,Singapore,32.4,56.0,13.7,0.01
2025-07-17,Tunisia,Tunis,30.3,52.0,32.0,0.0
2025-07-19,Armenia,Yerevan,32.2,30.0,3.6,0.0
2025-07-19,Djibouti,Djibouti,36.1,41.0,18.7,0.0
2025-07-19,Ethiopia,Addis Ababa,17.2,77.0,7.2,0.0
2025-07-20,Latvia,Riga,21.3,78.0,7.9,0.11
2025-07-20,South Africa,Pretoria,13.3,62.0,7.6,0.0
2025-07-21,Botswana,Gaborone,15.1,63.0,12.6,0.0
2025-07-22,Kazakhstan,Astana,29.1,25.0,7.2,0.0
2025-07-22,Sweden,Stockholm,24.2,69.0,16.2,0.0
2025-07-22,Vietnam,Ban Lom,24.7,100.0,4.3,4.0
2025-07-23,Malawi,Lilongwe,19.2,43.0,8.3,0.0
2025-07-24,Ghana,Accra,24.3,89.0,16.9,0.03
2025-07-24,Slovakia,Bratislava,25.3,57.0,7.2,0.0
2025-07-24,South Korea,Seoul,33.1,63.0,10.1,0.0
2025-07-26,Chile,Santiago,5.2,87.0,3.6,0.0
2025-07-28,Mozambique,Maputo,18.2,52.0,8.3,0.01
2025-07-30,Senegal,Dakar,28.2,79.0,20.2,0.12
2025-08-04,Nigeria,Abuja,23.2,94.0,7.6,0.03
2025-08-04,Spain,Madrid,25.3,54.0,8.6,0.0
2025-08-05,United Arab Emirates,Abu Dhabi,42.4,25.0,10.1,0.0
2025-08-06,Thailand,Bangkok,33.1,59.0,14.8,0.0
2025-08-07,Sweden,Stockholm,18.0,68.0,18.0,0.0
2025-08-08,Bhutan,Thimphu,16.5,88.0,8.6,1.04
2025-08-08,Georgia,Tbilisi,33.2,34.0,10.1,0.0
2025-08-09,Belarus,Minsk,20.0,64.0,11.9,0.0
2025-08-09,Chile,Santiago,8.2,100.0,3.6,0.0
2025-08-10,United Kingdom,London,18.1,73.0,3.6,0.0
2025-08-11,Antigua and Barbuda,Saint John's,27.3,74.0,25.9,0.0
2025-08-11,Fiji Islands,Suva,24.4,83.0,13.3,0.0
2025-08-11,Jamaica,Port Royal,26.3,91.0,6.1,0.0
2025-08-11,Romania,Bucharest,31.2,46.0,16.9,0.0
2025-08-11,Tunisia,Tunis,30.4,43.0,9.0,0.0
2025-08-12,Serbia,Belgrade,26.3,45.0,12.6,0.0
2025-08-14,Venezuela,Caracas,16.2,93.0,3.6,0.0
2025-08-15,India,New Delhi,29.3,79.0,8.6,0.31
2025-08-15,Saint Kitts and Nevis,Basseterre,26.0,89.0,23.4,0.02
2025-08-18,Seychelles Islands,Victoria,28.3,74.0,25.9,0.08
2025-08-19,Italy,Rome,27.1,62.0,5.8,0.0
2025-08-20,Bulgaria,Sofia,22.2,61.0,8.3,0.0
2025-08-20,Mauritania,Nouakchott,26.4,80.0,18.4,0.0
2025-08-22,Mexico,Mexico City,17.3,72.0,3.6,0.0
2025-08-23,Liberia,Monrovia,24.1,94.0,11.5,0.06
2025-08-23,Palau,Koror,25.2,94.0,10.1,0.89
2025-08-24,Fiji Islands,Suva,24.3,89.0,18.4,0.24
2025-08-27,Greece,Athens,27.3,45.0,24.5,0.0
2025-08-28,Gambia,Banjul,25.2,100.0,11.5,1.53
2025-08-28,Sri Lanka,Colombo,30.2,75.0,20.9,0.06
2025-08-29,Indonesia,Laos,24.5,83.0,11.2,0.2
2025-08-29,Tonga,Nuku`Aloia,21.2,94.0,9.4,0.0
2025-08-29,United States of America,Washington Harbor,13.3,97.0,9.0,0.0
2025-08-30,Bulgaria,Bogot,28.8,20.0,5.8,0.0
2025-08-31,Iraq,Baghdad,40.5,13.0,33.8,0.0
2025-09-02,Georgia,Tbilisi,30.1,43.0,10.8,0.0
2025-09-02,Madagascar,Antananarivo,18.2,56.0,22.3,0.0
2025-09-04,Barbados,Bridgetown,28.4,79.0,24.1,0.14
2025-09-04,Serbia,Belgrade,23.1,94.0,3.6,0.0
2025-09-07,Czech Republic,Prague,14.3,88.0,9.4,0.0
2025-09-07,Samoa,Apia,27.1,79.0,26.3,0.09
2025-09-08,Serbia,Belgrade,24.2,54.0,3.6,0.0
2025-09-08,United Arab Emirates,Abu Dhabi,37.3,51.0,11.9,0.0
2025-09-09,Sudan,Khartoum,31.4,50.0,24.5,0.0
2025-09-10,Solomon Islands,Honiara,28.1,79.0,18.7,0.0
2025-09-10,Zambia,Lusaka,26.5,28.0,18.0,0.0
2025-09-12,Bulgaria,Bogot,24.0,56.0,9.7,0.0
2025-09-13,Thailand,Bangkok,34.2,56.0,11.2,0.0
2025-09-14,Barbados,Bridgetown,27.2,84.0,19.4,0.0
2025-09-14,Tajikistan,Dushanbe,32.1,21.0,14.8,0.0
2025-09-15,Marshall Islands,Majuro,28.3,84.0,18.4,0.48
2025-09-17,Burkina Faso,Ouagadougou,22.3,100.0,14.0,0.0
2025-09-17,China,Beijing,25.2,26.0,3.6,0.0
2025-09-17,Kenya,Nairobi,22.1,61.0,10.4,0.0
2025-07-04,Switzerland,Bern,22.1,69.0,7.2,0.01
2025-07-05,Ethiopia,Addis Ababa,19.3,68.0,5.8,0.39
2025-07-06,Liberia,Monrovia,25.1,94.0,18.7,0.29
2025-07-07,Rwanda,Kigali,23.1,61.0,7.2,0.6
2025-07-07,Solomon Islands,Honiara,27.1,94.0,17.6,0.39
2025-07-09,Jordan,Amman,31.0,11.0,20.9,0.0
2025-07-10,Tuvalu,Funafuti,29.4,84.0,31.7,0.29
2025-07-15,Azerbaijan,Baku,37.1,22.0,19.4,0.0
2025-07-15,Tuvalu,Funafuti,29.4,84.0,20.5,1.41
2025-07-16,Costa Rica,San Ignacio,21.3,69.0,9.4,0.0
2025-07-18,Nicaragua,Managua,23.7,77.0,17.3,0.0
2025-07-19,Vietnam,Ban Lom,32.3,71.0,4.0,0.76
2025-07-20,Afghanistan,Kabul,33.5,11.0,6.8,0.0
2025-07-21,United Arab Emirates,Abu Dhabi,43.0,35.0,17.3,0.0
2025-07-24,Australia,Canberra,7.2,57.0,6.8,0.0
2025-07-25,France,Paris,19.1,83.0,6.5,0.0
2025-07-26,Morocco,Rabat,25.0,83.0,18.7,0.0
2025-07-27,Kyrghyzstan,Bishkek,35.8,15.0,21.6,0.01
2025-07-27,Macedonia,Skopje,32.2,41.0,10.1,0.0
2025-07-29,Indonesia,Jakarta,31.0,71.0,12.2,0.0
2025-07-30,Bulgaria,Bogot,27.1,37.0,24.1,0.0
2025-07-31,Denmark,Copenhagen,17.4,83.0,20.9,0.01
2025-08-02,Micronesia,Palikir,26.1,94.0,15.8,1.88
2025-08-02,Venezuela,Caracas,24.0,89.0,5.4,0.0
2025-08-03,Tunisia,Tunis,27.2,58.0,11.5,0.0
2025-08-06,Israel,Jerusalem,31.2,55.0,7.6,0.0
2025-08-07,Bangladesh,Dhaka,30.3,71.0,16.9,1.65
2025-08-08,Belarus,Minsk,21.2,53.0,16.9,0.0
2025-08-12,Rwanda,Kigali,21.1,73.0,8.3,0.92
2025-08-13,Turkmenistan,Ashgabat,36.1,33.0,9.0,0.0
2025-08-14,Hungary,Budapest,28.1,37.0,6.1,0.0
2025-08-15,Nigeria,Abuja,22.2,94.0,4.7,0.09
2025-08-16,Brazil,Bras,21.9,99.0,3.6,0.0
2025-08-16,Vietnam,Ban Lom,25.1,92.0,5.4,0.26
2025-08-17,Algeria,Algiers,29.3,40.0,6.1,0.0
2025-08-18,North Korea,Pyongyang,28.2,81.0,15.8,0.61
2025-08-18,San Marino,San Marino,25.4,74.0,8.6,0.0
2025-08-20,Bolivia,Sucre,9.2,79.0,6.5,0.0
2025-08-20,Panama,Panama City,25.2,94.0,6.1,0.0
2025-08-20,Saint Kitts and Nevis,Basseterre,28.4,84.0,32.8,0.01
2025-08-20,Vietnam,Ban Lom,30.6,77.0,3.6,0.84
2025-08-22,China,Beijing,33.1,41.0,5.8,0.0
2025-08-22,Ireland,Dublin,15.1,72.0,6.5,0.0
2025-08-22,Sudan,Khartoum,28.0,60.0,18.0,0.0
2025-08-23,Croatia,Zagreb,17.3,68.0,6.5,0.0
2025-08-23,Estonia,Tallinn,13.2,77.0,16.6,0.37
2025-08-24,Syria,Damascus,28.3,51.0,13.3,0.0
2025-08-25,Central African Republic,Bangui,24.1,94.0,5.4,0.18
2025-08-26,Ireland,Dublin,16.4,77.0,20.5,0.0
2025-08-28,Suriname,Paramaribo,23.5,92.0,7.2,0.0
